REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016,Canada (excluding territories),,18 to 34 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110788908,1.3.2.14.1,265200,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110788908,1.3.2.14.1,257000,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110788908,1.3.2.14.1,296200,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110788908,1.3.2.14.1,381700,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110788908,1.3.2.14.1,340400,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,1074300,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,1002700,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,940400,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,969500,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,896400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110788915,1.3.2.15.1,850100,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,651400,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,575700,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,545200,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,508800,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,478400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110788922,1.3.2.16.1,487700,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1467300,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1401400,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1426400,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1390900,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1344800,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110788929,1.3.2.17.1,1081800,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2400200,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2328800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2449100,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2339900,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2461500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110788971,1.3.2.23.1,2460600,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3849600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3752100,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3807900,,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3892500,,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3910400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110788978,1.3.2.24.1,3910000,,,,0
2015,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,2102300,,,,0
2016,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,2096200,,,,0
2017,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,,..,,,0
2018,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,,..,,,0
2019,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,,..,,,0
2020,Canada (excluding territories),,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110788992,1.3.2.26.1,,..,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2835800,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2770100,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2822600,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2775100,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2766500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110788999,1.3.3.1.1,2797300,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,226100,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,269600,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,251500,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,289900,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,294000,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789006,1.3.3.2.1,266700,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2782700,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2673500,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2571300,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2400000,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2293200,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789013,1.3.3.3.1,2135300,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,294100,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,358900,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,404000,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,486700,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,533000,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789020,1.3.3.4.1,617700,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,964600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,936800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1024800,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1004200,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1063700,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789027,1.3.3.5.1,1045900,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,406600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,481700,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,467100,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,542000,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,592500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789090,1.3.3.14.1,584500,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,715200,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,710200,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,626900,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,613500,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,549400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789097,1.3.3.15.1,408600,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,446000,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,401800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,377900,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,378400,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,287000,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789104,1.3.3.16.1,210500,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,1001600,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,939800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,991500,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,970900,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,904500,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789111,1.3.3.17.1,804100,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2536500,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2554800,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2560700,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2558800,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2622400,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789153,1.3.3.23.1,2661800,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3804100,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3810200,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3816200,,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3822300,,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3857700,,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789160,1.3.3.24.1,3811000,,,,0
2015,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,2881100,,,,0
2016,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,3060500,,,,0
2017,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,,..,,,0
2018,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,,..,,,0
2019,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,,..,,,0
2020,Canada (excluding territories),,18 to 34 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789174,1.3.3.26.1,,..,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2294800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2332500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2226400,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2360300,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2419600,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789363,1.4.2.1.1,2439600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,275500,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,243600,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,249400,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,262500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,245600,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789370,1.4.2.2.1,277500,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2555200,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2571000,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2487000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2500600,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2462100,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789377,1.4.2.3.1,2431700,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,183500,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,179100,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,216000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,238100,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,259500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789384,1.4.2.4.1,352000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,948700,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,965800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,900500,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,1001800,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,983900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789391,1.4.2.5.1,961000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,229800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,192000,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,237300,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,254200,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,253700,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110789454,1.4.2.14.1,278100,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,795900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,747200,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,815200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,786600,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,725900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789461,1.4.2.15.1,661100,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,562700,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,540500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,585200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,540400,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,486500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110789468,1.4.2.16.1,462200,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,930300,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,954800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,967500,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,1005000,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,1001100,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110789475,1.4.2.17.1,895600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2236900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2286800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2324900,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2218300,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2294200,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789517,1.4.2.23.1,2323600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3206000,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3186800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3250400,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3263500,,,,0
