REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2018,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110818413,10.3.2.17.1,169900,,,,0
2019,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110818413,10.3.2.17.1,212000,,,,0
2020,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110818413,10.3.2.17.1,151300,,,,0
2015,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,31.9,,,,1
2016,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,35.7,,,,1
2017,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,34.2,,,,1
2018,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,31.9,,,,1
2019,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,39.8,,,,1
2020,Alberta,2016A000248,18 to 34 years,Males,Heavy drinking,Percent,Percent,239,units,0,v110818416,10.3.2.17.4,28.8,,,,1
2015,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,330400,,,,0
2016,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,326000,,,,0
2017,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,328800,,,,0
2018,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,322200,,,,0
2019,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,311700,,,,0
2020,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818455,10.3.2.23.1,279600,,,,0
2015,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,60.8,,,,1
2016,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,59.8,,,,1
2017,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,60.8,,,,1
2018,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,61.2,,,,1
2019,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,60.5,,,,1
2020,Alberta,2016A000248,18 to 34 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818458,10.3.2.23.4,56.2,,,,1
2015,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,528900,,,,0
2016,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,516700,,,,0
2017,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,505900,,,,0
2018,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,510300,,,,0
2019,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,484400,,,,0
2020,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818462,10.3.2.24.1,462900,,,,0
2015,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,96.4,,,,1
2016,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,94.4,,,,1
2017,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,93.2,,,,1
2018,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,96.9,,,,1
2019,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,93.7,,,,1
2020,Alberta,2016A000248,18 to 34 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818465,10.3.2.24.4,92.9,,,,1
2015,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,274400,,,,0
2016,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,312600,,,,0
2017,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,,..,,,0
2018,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,,..,,,0
2019,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,,..,,,0
2020,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110818476,10.3.2.26.1,,..,,,0
2015,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,49.9,,,,1
2016,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,57.1,,,,1
2017,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,,..,,,1
2018,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,,..,,,1
2019,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,,..,,,1
2020,Alberta,2016A000248,18 to 34 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110818479,10.3.2.26.4,,..,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,370700,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,353000,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,359700,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,376700,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,350800,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110818483,10.3.3.1.1,352000,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,70.3,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,66.7,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,68.5,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,72.2,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,67.5,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110818486,10.3.3.1.4,70.2,,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,28500,E,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,37000,E,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,35200,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,42000,E,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,40000,E,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110818490,10.3.3.2.1,54000,E,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,5.4,E,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,7,E,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,6.7,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,8.1,E,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,7.7,E,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110818493,10.3.3.2.4,10.8,E,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,357100,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,348700,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,325300,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,316200,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,286800,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110818497,10.3.3.3.1,304800,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,68.2,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,67.4,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,62.4,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,62.2,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,55.8,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110818500,10.3.3.3.4,61.9,,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,42600,E,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,49500,E,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,52700,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,53500,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,82500,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110818504,10.3.3.4.1,63800,E,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,8.1,E,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,9.6,E,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,10.1,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,10.5,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,16.1,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110818507,10.3.3.4.4,13,E,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,96600,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,116900,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,122700,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,96400,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,104900,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110818511,10.3.3.5.1,112100,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,18.3,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,22.1,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,23.4,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,18.5,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,20.2,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110818514,10.3.3.5.4,22.4,,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,65400,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,61300,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,72300,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,83500,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,82300,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110818574,10.3.3.14.1,67900,E,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,12.4,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,11.6,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,13.8,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,16,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,15.8,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,Mood disorder,Percent,Percent,239,units,0,v110818577,10.3.3.14.4,13.5,E,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,93300,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,95000,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,82600,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,77800,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,79500,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110818581,10.3.3.15.1,65000,E,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,17.6,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,18.1,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,15.7,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,14.9,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,15.3,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110818584,10.3.3.15.4,12.9,E,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,64700,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,49100,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,43900,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,47800,E,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,51600,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110818588,10.3.3.16.1,35200,E,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,12.2,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,9.3,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,8.4,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,9.2,E,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,9.9,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110818591,10.3.3.16.4,7,E,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,132100,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,110500,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,128800,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,125000,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,132500,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110818595,10.3.3.17.1,112300,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,25,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,21.1,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,24.6,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,24,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,25.5,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110818598,10.3.3.17.4,22.4,,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,331100,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,345000,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,335600,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,338800,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,328300,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110818637,10.3.3.23.1,328600,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,63.4,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,66.7,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,64.9,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,66.7,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,64.3,,,,1
2020,Alberta,2016A000248,18 to 34 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110818640,10.3.3.23.4,66.8,,,,1
2015,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,508800,,,,0
2016,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,496700,,,,0
2017,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,493900,,,,0
2018,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,484700,,,,0
2019,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,487200,,,,0
2020,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110818644,10.3.3.24.1,475700,,,,0
2015,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818647,10.3.3.24.4,97.1,,,,1
2016,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818647,10.3.3.24.4,95.4,,,,1
2017,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818647,10.3.3.24.4,94.7,,,,1
2018,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818647,10.3.3.24.4,95.9,,,,1
2019,Alberta,2016A000248,18 to 34 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110818647,10.3.3.24.4,94.8,,,,1
